TP: 3172
(1035, 'Deutschsprachekenntnisse')
(1038, 'Freizeitsmöglichkeiten')
(1041, 'Müllergasse')
(1041, 'Aupairsglobal')
(1041, 'Bahnhofstr')
(1042, 'begleistet')
(1051, 'Müllergasse')
(1052, 'Aupairsglobal')
(1053, 'Bahnhofstr')
(1056, 'Aupairsglobal')
(1064, 'konnen')
(1066, 'Grußen')
(1068, 'Aupair')
(1072, 'Klausenhof')
(1082, 'Müllergasse')
(1082, 'Regenstr')
(1094, 'Privatität')
(1095, 'Kinders')
(1097, 'vielmal')
(1107, 'Regenstr')
(1113, 'aufrund')
(1114, 'versp-unreadable-ochen')
(1115, 'gewoht')
(1121, 'Regenstr')
(1149, 'Regenstr')
(1174, 'Anmeldungspreis')
(1176, 'Regenstrasse')
(1185, 'grösser')
(1208, 'Grüssen')
(1210, 'Regenstr')
(1214, 'Babies')
(1220, 'bzw')
(1254, 'Grüsse')
(1257, 'Regenstr')
(1260, 'unreadable')
(1262, 'müss')
(1265, 'gewohnen')
(1267, 'Firmas')
(1270, 'Müllergasse')
(1270, 'ap')
(1276, 'liess')
(1287, 'Au-Pair-Agentur')
(1287, 'Au-Pair')
(1292, 'Au-Pair')
(1295, 'Müllergasse')
(1296, 'Wilkommen')
(1296, 'Abdenblatt')
(1304, 'Deutscheschule')
(1310, 'Anmelungsschein')
(1311, 'Regenstr')
(1326, 'Grußen')
(1327, 'Regenstr')
(1335, 'unfreudlich')
(1338, 'kannt')
(1342, 'Regenstr')
(1361, 'Müllergasse')
(1361, 'Regegenstr')
(1376, 'Regenstrasse')
(1378, 'Erfährung')
(1380, 'unfreudlich')
(1384, 'Ausserdem')
(1386, 'Grunden')
(1389, 'Regenstr')
(1396, 'gebittet')
(1408, 'Regenstr')
(1413, 'usw')
(1425, 'Müllergasse')
(1425, 'Regenstr')
(1434, 'geruft')
(1456, 'grossem')
(1458, 'fande')
(1458, 'Au-Pair-Möglichkeit')
(1460, 'unnett')
(1470, 'Ausserdem')
(1474, 'Müllergasse')
(1474, 'Regenstr')
(1484, 'sprechte')
(1494, 'Au-Pair')
(1508, 'Regenstr')
(1524, 'Müllergasse')
(1524, 'Bahnhofstr')
(1530, 'Deutschekenntnisse')
(1535, 'Adress')
(1537, 'Aupairsglobal')
(1537, 'Aupairsmädchen')
(1553, 'Au-Pair-Agentur')
(1553, 'Strasse')
(1554, 'Nr')
(1564, 'Grusse')
(1565, 'Müllergasse')
(1565, 'Regenstr')
(1572, 'usw')
(1573, 'Kinderbetreung')
(1578, 'Aupairsglobal')
(1578, 'Bahnhofstr')
(1591, 'Bahnhofstr')
(1601, 'Müllergasse')
(1601, 'Bahnhofstr')
(1613, 'Regenstr')
(1630, 'Regenstr')
(1646, 'Müllergasse')
(1646, 'Aupairsglobal')
(1646, 'Bahnhofstr')
(1657, 'Aupairsglobal')
(1657, 'Bahnhofstr')
(1658, 'Müllergasse')
(1668, 'schnellstemöglich')
(1670, 'AUPAIRSGLOBAL')
(1670, 'Bahnhofstr')
(1681, 'Aben')
(1685, 'AUPAIRSGLOBAL')
(1685, 'Bahnhofstr')
(1687, 'pair')
(1689, 'pair')
(1700, 'Aupairsglobal')
(1700, 'Bahnhofstr')
(1709, 'grossen')
(1713, 'Ungeduldigkeit')
(1717, 'Müllergasse')
(1717, 'Aupairsglobal')
(1717, 'Bahnhofstr')
(1721, 'gesparen')
(1742, 'wieviel')
(1748, 'AUPAIRSGLOBAL')
(1750, 'Au-Pair')
(1759, 'Au-Pair')
(1763, 'Grüssen')
(1766, 'Okt')
(1766, 'Bahnhofstr')
(1780, 'Müllergasse')
(1780, 'Bahnhofstr')
(1787, 'Aupairsglobal')
(1787, 'Bahnhofstr')
(1792, 'Aufenthal')
(1801, 'leibe')
(1806, 'Aupairsglobal')
(1806, 'Bahnhofstr')
(1819, 'Bahnhofstr')
(1820, 'Au-Pair')
(1832, 'Grussen')
(1834, 'Sprachekompetenzen')
(1848, 'vermittlung')
(1848, 'Bahnhofstr')
(1852, 'Inforamtionen')
(1852, 'Au-Pair')
(1853, 'Au-Pair')
(1859, 'Au-Pair')
(1859, 'bezahl')
(1865, 'Mexico')
(1865, 'AUPAIRSGLOBAL')
(1865, 'Bahnhofstr')
(1894, 'Auslang')
(1894, 'ander')
(1911, 'intigrieren')
(1915, 'Heimatsland')
(1916, 'Grunden')
(1933, 'nimanden')
(1934, 'WeltSituation')
(1935, 'anstendlich')
(1936, 'Schluß')
(1936, 'Außland')
(1937, 'bzw')
(1938, 'nich')
(1962, 'mussen')
(1968, 'ziezen')
(1972, 'unsinnvoll')
(1973, 'Benehmigung')
(1978, 'reglemäßig')
(1980, 'vollzufühlen')
(1995, 'Angebieten')
(2000, 'haus')
(2015, 'Wohnsitzt')
(2017, 'Prolleme')
(2021, 'Einzelpersone')
(2025, 'Wohnsitzt')
(2038, 'geniesse')
(2041, 'Spache')
(2042, 'nützllicher')
(2044, 'Schätz')
(2047, 'Spache')
(2047, 'Wörte')
(2052, 'Nachbarnländer')
(2079, 'durfen')
(2081, 'lernet')
(2084, 'natullen')
(2088, 'Deutschlerne')
(2088, 'Spass')
(2091, 'Sprachez')
(2091, 'Chinesich')
(2091, 'Maleysisch')
(2097, 'Idea')
(2107, 'Kommunikationsprache')
(2107, 'gesprochende')
(2111, 'Ozian')
(2116, 'Geistwissenschaft')
(2117, 'Deutscheland')
(2126, 'Arbeitschanden')
(2145, 'Intellegant')
(2148, 'Themakreis')
(2154, 'Heimatlandskultur')
(2155, 'weiterzunehmen')
(2161, 'gehörts')
(2165, 'mut')
(2166, 'heimatische')
(2166, 'Kulture')
(2175, 'unreadable')
(2176, 'Gastlander')
(2177, 'Winkelsweg')
(2188, 'selbste')
(2190, 'geschrieb')
(2193, 'fähren')
(2206, 'Lages')
(2232, 'grosse')
(2253, 'Kulture')
(2254, 'Kulture')
(2289, 'Australia')
(2289, 'grosses')
(2295, 'grossen')
(2309, 'Rome')
(2311, 'Kulture')
(2326, 'Feierntage')
(2346, 'Stadtes')
(2346, 'Stadts')
(2346, 'kennelernen')
(2350, 'möcht')
(2378, 'Weihnachtenparty')
(2400, 'Einzigartigkeite')
(2400, 'Ländes')
(2402, 'traditionverbundene')
(2419, 'draussen')
(2431, 'liberalischen')
(2454, 'Kentnisse')
(2466, 'Islamer')
(2476, 'andereseits')
(2479, 'bewehren')
(2486, 'traditionische')
(2492, 'Volkstanzen')
(2512, 'Chador')
(2515, 'äussern')
(2522, 'Informationindustrie')
(2525, 'heisst')
(2549, 'mehrgesprochene')
(2551, 'Deutschd')
(2553, 'Ingenierie')
(2577, 'gewäsen')
(2588, 'si')
(2591, 'Deutschlan')
(2635, 'Registration')
(2665, 'erbreiten')
(2667, 'Pespekte')
(2673, 'ander')
(2673, 'Poetischheit')
(2678, 'Ohn')
(2685, 'Einwichtiger')
(2723, 'Vorurteilung')
(2726, 'vollkomrechts')
(2755, 'Gastslandes')
(2762, 'besuch')
(2770, 'Perú')
(2777, 'Perú')
(2780, 'Perú')
(2786, 'forzusetzen')
(2792, 'ander')
(2815, 'Freundschafte')
(2816, 'est')
(2825, 'nciht')
(2827, 'Welchte')
(2827, 'bzw')
(2831, 'schell')
(2843, 'ungefär')
(2852, 'Zddd')
(2856, 'internetverbindung')
(2870, 'Studiowohnungen')
(2878, 'Tamhaltestelle')
(2905, 'Agromelationen')
(2910, 'Abendschaut')
(2914, 'biliiger')
(2919, 'unaufgehörten')
(2926, 'Einkaufszenter')
(2928, 'Einkaufszenter')
(2928, 'grössere')
(2930, 'Tratsächlich')
(2934, 'Leseinnen')
(3019, 'Taditionen')
(3024, 'dreiundhalb')
(3047, 'Häusen')
(3075, 'Jungefamilien')
(3089, 'Konsulitieren')
(3104, 'empfelenswert')
(3105, 'teuere')
(3105, 'prestige')
(3123, 'Grundegenommen')
(3151, 'Wohnungsnachmieten')
(3155, 'See-unreadable')
(3155, 'usw')
(3158, 'XPass')
(3159, 'Multilinternaltion')
(3166, 'Wandernwege')
(3189, 'mitgebrach')
(3194, 'Geburtstagparty')
(3194, 'Vatertagfeier')
(3206, 'Nawerosfest')
(3224, 'Tajines')
(3227, 'Traditionsfortführung')
(3240, 'Aktivitäte')
(3249, 'Hauptstadten')
(3269, 'konnen')
(3278, 'teuere')
(3284, 'Häuse')
(3292, 'Istambul')
(3328, 'Tschechai')
(3348, 'zehehen')
(3351, 'Famillie')
(3371, 'geschrib')
(3376, 'traditionale')
(3408, 'bekommet')
(3532, 'Grußen')
(3589, 'Osternferien')
(3658, 'willt')
(3684, '- image')
(3724, 'undseren')
(3737, 'Geburstagsparty')
(3764, 'Famili')
(3826, 'beantwort')
(3851, 'congratuliere')
(3863, 'hastu')
(3886, 'Onken')
(3919, 'Arbeitplatz')
(3919, 'gefundet')
(3920, 'Geburstag')
(3924, 'Geburstag')
(3929, 'Geburstag')
(3929, 'vorgessen')
(3936, 'Fur')
(3937, 'Überaschung')
(3938, 'Geburstag')
(3938, 'konnen')
(3945, 'konnen')
(3949, 'Familier')
(3980, 'Kinden')
(3985, 'grossartig')
(3992, 'freuet')
(3999, 'freuet')
(4007, 'zusammen zu sammeln')
(4010, 'konnen')
(4016, 'größe')
(4044, 'Baklawa')
(4045, 'Baklawa')
(4047, 'Istambul')
(4053, 'Cáfe')
(4086, 'Schulefreunden')
(4113, 'Grüss')
(4154, 'nachsten')
(4192, 'nechte')
(4194, 'ArbeitReise')
(4195, 'musse')
(4195, 'Konference')
(4195, 'kemnen')
(4206, 'Wohnungs')
(4209, 'lehr')
(4242, 'March')
(4246, 'letztemal')
(4264, 'Vogeln')
(4266, 'befreuen')
(4275, 'Postcard')
(4291, 'neien')
(4297, 'Famillie')
(4323, 'Instanbul')
(4341, 'INCEPTION')
(4374, 'läufs')
(4499, 'möcht')
(4555, 'hiffen')
(4592, 'glücklig')
(4611, 'often')
(4616, 'Marz')
(4621, 'unziehen')
(4634, 'since')
(4640, 'ddd')
(4650, 'größe')
(4674, 'hilfe')
(4718, 'Badzimmer')
(4726, 'Wohnungsuchen')
(4726, 'hilfen')
(4738, 'größe')
(4738, 'Wohnungs')
(4741, 'Gymmasium')
(4774, 'Frienden')
(4778, 'Croatia')
(4780, 'habst')
(4791, 'smecks')
(4791, 'order')
(4813, 'geburst')
(4845, 'Vieleicht')
(4871, 'hilfen')
(4876, 'Grußen')
(4879, 'Kanns')
(4886, 'hilfe')
(4891, 'hilfen')
(4892, 'größe')
(4904, 'möche')
(4907, 'Liebern')
(4910, 'hilfstu')
(4910, 'suhen')
(4910, 'Libern')
(4912, 'hope')
(4919, 'Kusse')
(4921, 'muche')
(4955, 'konnen')
(4956, 'Wiedersehn')
(4975, 'möchst')
(4976, 'möchst')
(4998, 'Flasch')
(5009, 'Möchts')
(5009, 'geganen')
(5022, 'Hello')
(5028, 'Grusses')
(5058, 'namen')
(5107, 'Babye')
(5120, 'Fuchomesch')
(5128, 'durf')
(5131, 'Herlich')
(5137, 'Freundn')
(5145, 'heisst')
(5178, 'Tschus')
(5216, 'Underer')
(5247, 'ddd')
(5282, 'Kankenhaus')
(5288, 'Aleks')
(5331, 'hilfen')
(5340, 'Names')
(5367, 'Küchezimmer')
(5367, 'Badzimmer')
(5422, 'Orangesaft')
(5424, 'termine')
(5448, 'do')
(5448, 'Sate')
(5450, 'Falibs')
(5450, 'Wassa')
(5451, 'Gurse')
(5480, 'Do')
(5481, 'Do')
(5528, 'Habst')
(5562, 'HLoo')
(5590, 'Bahnhofsstr')
(5604, 'Müllergasse')
(5642, 'hilfe')
(5646, 'gefundet')
(5646, 'st')
(5653, 'zimmer')
(5659, 'Neubur')
(5676, 'hilfe')
(5688, 'funden')
(5719, 'Sonnebrille')
(5722, 'Termalbad')
(5726, 'Badanzug')
(5740, 'usw')
(5781, 'Grußen')
(5804, 'FahrkarTe')
(5805, 'nichT')
(5807, 'FahrkarTeist')
(5807, 'nächsTe')
(5807, 'MonTag')
(5810, 'FahrkarTe')
(5843, 'Gruss')
(5973, 'höhe')
(5981, 'ubersteigen')
(5983, 'Hr')
(5987, 'hexo')
(5987, 'TOIA')
(6009, 'wohen')
(6108, 'besuch')
(6125, 'Sehenwürdigkeiten')
(6151, 'Glaab')
(6166, 'Informationenn')
(6197, 'Hochzeits')
(6200, 'antwort')
(6254, 'höhr')
(6282, 'Tierarrzt')
(6335, 'Aufwieder')
(6349, 'Nachmitages')
(6349, 'futtren')
(6371, 'fürrt')
(6371, 'Anworten')
(6399, 'Geschäftreise')
(6401, 'kummern')
(6402, 'nimst')
(6405, 'Anwort')
(6407, 'freundin')
(6414, 'daschund')
(6414, 'suß')
(6415, 'hund')
(6415, 'hund')
(6416, 'abend')
(6416, 'flughafen')
(6416, 'zuruck')
(6417, 'swei')
(6417, 'trei')
(6417, 'maal')
(6417, 'name')
(6418, 'hilfe')
(6418, 'anrüfen')
(6470, 'Klausenhof')
(6474, 'endsten')
(6477, 'Klausenhof')
(6487, 'XER')
(6498, 'estudiere')
(6501, 'Klausenhof')
(6502, 'Const')
(6512, 'Winkelsweg')
(6528, 'Pfr')
(6529, 'Klausenhof')
(6536, 'Bahnhofsstr')
(6538, 'BLABLA')
(6543, 'ZW')
(6572, 'Müllergasse')
(6573, 'Bahnhofsstraß')
(6585, 'Bahnhofsstrß')
(6587, 'Winkelsgss')
(6597, 'Bahnhofsstr')
(6597, 'Klausenhof')
(6597, 'Winkelsg')
(6606, 'Grußen')
(6607, 'Bahnhofsstr')
(6624, 'radum')
(6624, 'shau')
(6645, 'wohnung')
(6652, 'Bahnhofsstr')
(6699, 'Yer')
(6702, 'Klausenhof')
(6728, 'helf')
(6747, 'hilfen')
(6761, 'hilfen')
(6774, 'fare')
(6783, 'Wochenend')
(6791, '- image')
(6792, '- image')
(6811, 'katze')
(6822, 'könnste')
(6850, 'Mauzi')
(6885, 'hilfen')
(6942, 'Jula')
(6948, 'hilfen')
(6955, 'züruck')
(6970, 'Könnst')
(6981, 'musstst')
(7058, 'platz')
(7091, '- image')
(7111, 'müss')
(7124, 'stadt')
(7190, 'antwort')
(7212, 'habst')
(7238, 'arbeit')
(7292, 'fahrte')
(23, 'besse')
(37, 'unreadable')
(43, 'wurd')
(45, 'Müllergasse')
(45, 'Bahnhofstr')
(59, 'BAHNHOFSTR')
(59, 'AUPAIRSGLOBAL')
(59, 'BAHNHOFSTR')
(61, 'ec')
(61, 'UBERSETZEN')
(62, 'unreadable')
(62, 'Heimatsland')
(65, 'gibs')
(66, 'Gibs')
(66, 'Eurere')
(72, 'Müllergasse')
(72, 'lennen')
(81, 'Interess')
(105, 'Odenwaldstraße')
(115, 'Bahnhofstr')
(121, 'anfängen')
(121, 'viel-unreadable')
(126, 'Odenwaldstraße')
(128, 'bewerb')
(129, 'größe')
(129, 'etc')
(131, 'verteit')
(133, 'wechselende')
(133, 'Arbeitzeit')
(136, 'Odenwaldstr')
(136, 'elektronika')
(144, 'Wirtschaftshandelbereich')
(144, 'Einzelhandelbereich')
(152, 'Odenwaldstraße')
(179, 'Odenwaldstraße')
(202, 'COMPUTER-SPEZIALIST')
(202, 'Odenwaldstraße')
(206, 'IT Systeme')
(211, 'ComputerGesellschaft')
(211, 'Odenwaldstraße')
(211, 'ITZeitschrift')
(218, 'Odenwaldstraße')
(225, 'Kenntniss')
(230, 'Prakikantin')
(231, 'Culture')
(235, 'Müllergasse')
(235, 'Odenwaldstraße')
(235, 'Bewerbungs')
(246, 'Odenwaldstraße')
(246, 'Praktikumstelle')
(256, 'unreadable')
(256, 'unreadable')
(266, 'Grüssen')
(267, 'Odenwaldstraße')
(267, 'Marz')
(276, 'konnen')
(280, 'Müllergasse')
(280, 'Odenwaldstraße')
(285, 'Stelleangebot')
(287, 'Müllergasse')
(287, 'Odenwaldstraße')
(291, 'unreadable')
(301, 'Praktikantinstelle')
(323, 'Odenwaldstraße')
(323, 'geehrtet')
(324, 'großter')
(325, 'weita')
(326, 'arbeit')
(326, 'arbeit')
(328, 'Grußen')
(343, 'Odenwaldstraße')
(359, 'Müllergasse')
(359, 'Odenwaldstrasse')
(359, 'Studiumabschluss')
(361, 'grosses')
(387, 'Grüss')
(393, 'studiumabschluss')
(396, 'Anstalte')
(396, 'Hindelbanke')
(402, 'leibe')
(404, 'wü-unreadable')
(405, 'unreadable')
(410, 'Informationtechnologie')
(411, 'kommunikation')
(413, 'tel')
(413, 'Odenwaldstrasse')
(414, 'Betrib')
(415, 'Kommunikationwissenschaften')
(425, 'Grüßer')
(427, 'Odenwaldstrasse')
(431, 'grösse')
(431, 'weiter zu studieren')
(447, 'abgeschloss')
(447, 'Deitellhandfachfrau')
(448, 'arbeit')
(448, 'Fust')
(453, 'Grüssen')
(458, 'Zolfinger')
(459, 'Elektonischer')
(459, 'Datenverabeitung')
(498, 'Xer')
(501, 'lestz')
(522, 'Computer-Spezialis')
(526, 'Odenwaldstraße')
(526, 'Vertriebspraktikantstelle')
(530, 'Vitae')
(588, 'Odenwaldstraße')
(607, 'informatik')
(610, 'serdezcne')
(627, 'Odenwaldstraße')
(627, 'Gazda')
(627, 'Wyborcza')
(637, 'Odenwaldstraße')
(637, 'Slesische')
(649, 'Technologieen')
(651, 'weiter zu entwickeln')
(655, 'June')
(668, 'English')
(673, 'Odenwaldstraße')
(673, 'Karol')
(673, 'Adamiecki')
(684, 'Müllergasse')
(684, 'Odenwaldstraße')
(703, 'Verkaufabteil')
(710, 'Pl')
(710, 'Odenwaldstraße')
(809, 'usw')
(810, 'Aupairglobal')
(812, 'Aupairsglobal')
(822, 'Grüssen')
(840, 'Grüssen')
(854, 'Bahnhofstr')
(862, 'Au-pair Mädchen')
(865, 'erwaschne')
(892, 'Konnen')
(897, 'Beauticu')
(907, 'Grüssen')
(912, 'Dammen')
(912, 'Anziege')
(916, 'Aupair')
(929, 'Au-Pair')
(929, 'VERBESSEREN')
(935, 'AU-PAIRS')
(939, 'Müllergasse')
(939, 'Aupairsglobal')
(939, 'grosse')
(943, 'festelegt')
(950, 'AU-PAIRS')
(982, 'müss')
(990, 'abschliessen')
(993, 'Grüssen')
(997, 'aufmerksamm')
(1012, 'Au-pair Mädchen')
(1020, 'Au-pair Mädchen')
(1032, 'bräuche')
(1067, 'Aupairsglobal')
(1073, 'musse')
(1073, 'Aupair')
(1077, 'Kulture')
(1083, 'Nürberg')
(1109, 'Schultzagentur')
(1141, 'Regenstr')
(1143, 'gefreuen')
(1144, 'frohlich')
(1147, 'Enttauschung')
(1164, 'Regenstr')
(1171, 'Konditions')
(1193, 'informationen')
(1196, 'Grüssen')
(1198, 'Regenstr')
(1202, 'grossem')
(1202, 'Au-Pair')
(1216, 'Überrasung')
(1225, 'ander')
(1227, 'unreadable')
(1229, 'Regenstr')
(1233, 'Nr')
(1233, 'KCLE')
(1252, 'unreadable')
(1268, 'unreadable')
(1269, 'Regenstr')
(1277, 'konnte nich')
(1284, 'verständnisse')
(1291, 'Italie-unreadable')
(1291, 'rühig')
(1309, 'Anmeldungskosten')
(1319, 'schlimsten')
(1319, 'nich')
(1319, 'telefonich')
(1320, 'bekamm')
(1334, 'unterschriftlich')
(1348, 'getant')
(1369, 'gehaltet')
(1419, 'Ausserdem')
(1438, 'Regenstr')
(1455, 'Regenstrasse')
(1455, 'Au-Pair')
(1477, 'Entäuschung')
(1485, 'viel versprechend')
(1487, 'erwart')
(1552, 'Bulgaria')
(1556, 'beschwerde')
(1563, 'miteinanderen')
(1563, 'richtliche')
(1569, 'beschwerde')
(1577, 'Grüssen')
(1592, 'Aupairs')
(1596, 'getraum')
(1614, 'Winkelsweg')
(1619, 'Kochin')
(1639, 'gegagen')
(1648, 'Au-pairs')
(1652, 'Aufräumungs')
(1683, 'Grussen')
(1705, 'beschliessen')
(1711, 'Spass')
(1715, 'Grüssen')
(1733, 'Bahnhofstr')
(1743, 'Sprache nich')
(1761, 'Wieviel')
(1772, 'Länden')
(1795, 'Au-Pair')
(1807, 'Au-Pair')
(1823, 'Au-pair Mädchen')
(1825, 'Zweitesprache')
(1826, 'Hobbies')
(1828, 'Au-pair Mädchen')
(1833, 'Au-pairs')
(1854, 'niveua')
(1873, 'wieviel')
(1885, 'Vorallem')
(1899, 'ineressant')
(1912, 'ander')
(1941, '4-Zimmer Wohnung')
(1949, 'fahen')
(1958, 'Gesprächpartner')
(1958, 'höheste')
(1975, 'Lände')
(1975, 'berühen')
(1976, 'Lände')
(1976, 'Benehmigung')
(1992, 'gerner')
(2014, 'beschänke')
(2031, 'Vertagsablauf')
(2035, 'Freizeitsbeschäftigung')
(2063, 'vernachlässig')
(2064, 'Gastländes')
(2071, 'Manner')
(2075, 'Spass')
(2080, 'send')
(2083, 'Chande')
(2093, 'Spass')
(2093, 'Kulture')
(2100, 'näher zu bringen')
(2115, 'Industrialland')
(2171, 'aufhöfen')
(2174, 'Völke')
(2174, 'Atroziten')
(2205, 'Drindl')
(2215, 'Emfangerländes')
(2224, 'näher zu bringen')
(2249, 'Kulture')
(2271, 'woll')
(2281, 'Kobad')
(2315, 'Kulture')
(2320, 'Kulture')
(2339, 'mei')
(2353, 'Forumleser')
(2356, 'for')
(2357, 'Lander')
(2359, 'binst')
(2362, 'Traditions')
(2371, 'kennelernen')
(2404, 'Nationalitätbewusst')
(2434, 'di')
(2441, 'Jahrgruppe')
(2458, 'übergedachte')
(2478, 'Gesichte')
(2531, 'unnützlich')
(2544, 'unnützlich')
(2566, 'Heimatslandes')
(2568, 'gewäsen')
(2602, 'Fachkrafte')
(2603, 'learnen')
(2606, 'Englsich')
(2607, 'Rs')
(2610, 'konnen')
(2611, 'konnen')
(2613, 'mussen')
(2614, 'konnen')
(2614, 'traditional')
(2615, 'konnen')
(2619, 'grossen')
(2625, 'entgeschlossen')
(2626, 'sex')
(2632, 'po')
(2639, 'festellen')
(2647, 'usw')
(2650, 'heutzuge')
(2663, 'Handelers')
(2686, 'Mensches')
(2701, 'psychologue')
(2715, 'frislne')
(2717, 'falschverstandigun')
(2733, 'grossem')
(2733, 'and')
(2738, 'Temple')
(2739, 'Korean')
(2742, 'Resaurant')
(2743, 'Gastlander')
(2748, 'geniessen')
(2750, 'forsetzen')
(2751, 'Kolleginne')
(2751, 'erinneren')
(2752, 'Taditionen')
(2752, 'forsetzen')
(2753, 'verstehet')
(2753, 'eller')
(2753, 'Stam')
(2776, 'Perú')
(2776, 'gefeiern')
(2793, 'heisst')
(2802, 'usw')
(2829, 'Minaret')
(2838, 'mussen')
(2842, 'true')
(2847, 'mussen')
(2848, 'mussen')
(2848, 'mussen')
(2888, 'di')
